346046.96175667713	9119685.815588364	482.4
346047.75708107976	9119682.899951728	482.5
346048.5964783509	9119679.99143076	482.6
346048.6312823866	9119677.030650608	482.7
346048.6644384382	9119674.068206122	482.8
346048.70494332083	9119670.366087304	482.9
346048.7412609552	9119666.663401416	482.9
346048.72263851645	9119663.690497693	483.0
346048.73012309347	9119660.723653698	483.1
346047.06919010234	9119657.661711972	483.0
346045.39524143975	9119654.601937871	483.0
346043.7396681836	9119651.552620662	482.9
346042.06176275446	9119649.240162488	482.9
346039.5272645861	9119646.14729191	482.7
346037.8450918697	9119643.107394768	482.6
346036.1660973455	9119640.073148062	482.5
346035.33305387205	9119637.085992454	482.5
346034.5059639091	9119632.630074615	482.5
346032.8333117829	9119629.611330906	482.3
346032.00332009606	9119626.63469098	482.3
346032.0165010783	9119622.961010348	482.3
346030.36485480587	9119619.957376882	482.1
346030.3753247341	9119617.021064008	482.2
346028.75588432455	9119613.295091152	482.2
346027.9611632144	9119609.602757182	482.3
346026.3740886388	9119605.89038478	482.3
346024.8254582139	9119602.187099481	482.4
346023.2325041124	9119598.48576545	482.5
346022.44694334554	9119595.541234093	482.5
346022.45759419864	9119592.616864828	482.6
346020.83975735435	9119589.656804567	482.7
346020.0373092026	9119586.71840878	482.7
346019.2328278894	9119584.51240678	482.7
346018.4342612509	9119580.849364253	482.7
346016.82085160195	9119578.634878917	482.7
346015.2155467101	9119574.967783755	482.7
346013.59004860313	9119571.306370651	482.8
346012.7639144419	9119569.114007732	482.8
346010.35411346855	9119566.182455933	482.8
346009.57042630436	9119563.27121631	482.9
346008.7945574087	9119560.362657094	482.9
346008.02179322194	9119556.730996696	483.0
346006.4478721912	9119553.82527024	483.1
346006.46088813804	9119550.201351576	483.2
346006.47134547564	9119547.302084088	483.3
346004.8935317906	9119544.40662869	483.4
346004.9039803258	9119541.510015177	483.5
346002.52023800195	9119539.349877102	483.6
346000.93874212366	9119536.467679156	483.7
345999.36748317233	9119533.59016025	483.8
345996.9994609144	9119530.725651972	484.0
345995.43147230917	9119527.85920234	484.2
345993.87824161956	9119524.997115279	484.3
345993.1010210108	9119522.848044861	484.5
345990.7537597024	9119519.288251225	484.7
345989.18691661244	9119516.441931468	484.8
345987.5796960617	9119512.886518268	485.0
345987.5925900352	9119510.017005976	485.1
345987.60790820734	9119506.430140553	485.1
345986.85323726916	9119503.57838193	485.2
345985.33341522864	9119500.747813188	485.3
345983.8085047599	9119497.922424633	485.4
345982.2522577289	9119495.105334505	485.5
345981.4813312105	9119492.268560234	485.6
345979.9259487657	9119490.174363453	485.6
345978.37239908974	9119486.657172032	485.7
345976.8125409321	9119483.14736835	485.7
345976.03406600724	9119480.326160772	485.7
345975.2562440572	9119477.507498812	485.8
345973.70176039514	9119474.723589446	485.8
345972.1500165181	9119471.944554968	485.9
345969.8296175556	9119468.494881745	485.9
345969.0685913933	9119464.97992599	486.0
345968.30761089857	9119462.886644162	486.0
345968.3090136143	9119459.340426452	486.0
345967.54898479325	9119456.541618943	486.0
345966.03208568215	9119453.07552999	486.0
345964.5575282185	9119449.606930032	486.0
345963.8345321447	9119446.810790995	486.0
345963.1061235578	9119444.017840583	486.0
345962.3643219772	9119440.523297034	486.0
345962.38922145957	9119437.690317834	486.0
345961.6686999232	9119434.194850907	486.0
345960.94872152363	9119430.701818636	486.0
345959.4690354104	9119427.9681453		485.9
345957.2406233789	9119425.288891966	485.9
345955.7666376901	9119422.56485855	485.8
345954.2901443126	9119420.550105352	485.8
345952.8259001649	9119417.129422557	485.7
345951.3258235279	9119414.427417587	485.6
345950.5829589212	9119411.67179539	485.6
345949.84074802615	9119408.918497644	485.5
345948.3449320348	9119406.228118263	485.4
345946.85152620496	9119403.542280909	485.3
345945.3607510165	9119400.860986326	485.2
345943.859744038	9119397.488835867	485.0
345942.36864737584	9119394.120146938	484.9
345941.6297831052	9119391.388092432	484.8
345941.6174977876	9119388.598115187	484.7
345940.85665622016	9119385.877708292	484.6
345939.3492320109	9119383.230085306	484.4
345937.8445475575	9119380.587337214	484.3
